# 49971 addresses changed in all 4 diffs
# values from level20.snap; addr  int32_le  float32  hex
  0x00007ffb67d31695     16777217   2.3510e-38  01000001
* 0x00007ffb67d31e10    -86974969  -5.4225e+35  07ded0fa
  0x00007ffb67d31e11    821743838   1.8249e-09  ded0fa30
  0x00007ffb67d31e12  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb67d31e13     12660986   1.7742e-38  fa30c100
  0x00007ffb67d31e14        49456   6.9303e-41  30c10000
  0x00007ffb67d31e15   -956301119  -3.2769e+04  c10000c7
  0x00007ffb67d31e16   -574160896  -1.7924e+18  0000c7dd
  0x00007ffb67d31e17   -790771968  -2.9766e+10  00c7ddd0
  0x00007ffb67d31e18    -86975033  -5.4225e+35  c7ddd0fa
  0x00007ffb67d31e19    821743837   1.8249e-09  ddd0fa30
  0x00007ffb67d31e1a  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb67d31e1b     12660986   1.7742e-38  fa30c100
  0x00007ffb67d31e1c        49456   6.9303e-41  30c10000
  0x00007ffb67d31e1d  -2030042943  -9.6299e-35  c1000087
  0x00007ffb67d31e1e   -578355200  -1.2160e+18  000087dd
  0x00007ffb67d31e1f   -790788352  -2.9733e+10  0087ddd0
  0x00007ffb67d31e20    -86975097  -5.4225e+35  87ddd0fa
  0x00007ffb67d31e21    821743837   1.8249e-09  ddd0fa30
  0x00007ffb67d31e22  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb67d31e23     12660986   1.7742e-38  fa30c100
  0x00007ffb67d31e24        49456   6.9303e-41  30c10000
  0x00007ffb67d31e25    -16777023  -1.7015e+38  c10000ff
  0x00007ffb67d31e26  -1610678272  -1.0800e-19  0000ff9f
  0x00007ffb67d31e27   -543162624  -2.3058e+19  00ff9fdf
  0x00007ffb67d31e28   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67d31e29   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67d31e2a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67d31e2b     12699220   1.7795e-38  54c6c100
  0x00007ffb67d31e2c        49606   6.9513e-41  c6c10000
  0x00007ffb67d31e2d    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67d31e30   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67d31e31   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67d31e32  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67d31e33     12699220   1.7795e-38  54c6c100
  0x00007ffb67d31e34        49606   6.9513e-41  c6c10000
  0x00007ffb67d31e35    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67d31e38   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67d31e39   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67d31e3a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67d31e3b     12699220   1.7795e-38  54c6c100
  0x00007ffb67d31e3c        49606   6.9513e-41  c6c10000
  0x00007ffb67d31e3d     16777409   2.3510e-38  c1000001
* 0x00007ffb67d323e0    155997600   2.4596e-33  a0554c09
  0x00007ffb67d323e1   -318157739  -2.6557e+27  554c09ed
  0x00007ffb67d323e2     32311628   8.7073e-38  4c09ed01
  0x00007ffb67d323e3       126217   1.7687e-40  09ed0100
  0x00007ffb67d323e4          493   6.9084e-43  ed010000
  0x00007ffb67d323e5            1   1.4013e-45  01000000
* 0x00007ffb67d32d8a     32330837   8.7181e-38  5554ed01
  0x00007ffb67d32d8b       126292   1.7697e-40  54ed0100
  0x00007ffb67d32d8c          493   6.9084e-43  ed010000
  0x00007ffb67d32d8d  -1677721599  -4.2352e-22  0100009c
* 0x00007ffb67d32d90         2972   4.1647e-42  9c0b0000
* 0x00007ffb67d32d98         2968   4.1591e-42  980b0000
* 0x00007ffb67d32daa     32330837   8.7181e-38  5554ed01
  0x00007ffb67d32dab       126292   1.7697e-40  54ed0100
  0x00007ffb67d32dac          493   6.9084e-43  ed010000
  0x00007ffb67d32dad            1   1.4013e-45  01000000
* 0x00007ffb67d32dba     32330837   8.7181e-38  5554ed01
  0x00007ffb67d32dbb       126292   1.7697e-40  54ed0100
  0x00007ffb67d32dbc          493   6.9084e-43  ed010000
  0x00007ffb67d32dbd     16777217   2.3510e-38  01000001
* 0x00007ffb67d32fe0   1542065328   1.3176e+17  b00cea5b
  0x00007ffb67d32fe1   -312743412  -4.2538e+27  0cea5bed
  0x00007ffb67d32fe2     32332778   8.7192e-38  ea5bed01
  0x00007ffb67d32fe3       126299   1.7698e-40  5bed0100
  0x00007ffb67d32fe4          493   6.9084e-43  ed010000
  0x00007ffb67d32fe5            1   1.4013e-45  01000000
* 0x00007ffb67f8f080  -1276353770  -1.1008e-07  1663ecb3
  0x00007ffb67f8f081   -575411101  -1.6206e+18  63ecb3dd
  0x00007ffb67f8f082   1709028332   1.3087e+23  ecb3dd65
  0x00007ffb67f8f083      6675891   9.3549e-39  b3dd6500
  0x00007ffb67f8f084        26077   3.6542e-41  dd650000
  0x00007ffb67f8f085          101   1.4153e-43  65000000
* 0x00007ffb67f8f0c0   1276353769   3.8696e+07  e99c134c
  0x00007ffb67f8f0c1    575411100   2.7658e-18  9c134c22
  0x00007ffb67f8f0c2  -1709028333  -3.3562e-23  134c229a
  0x00007ffb67f8f0c3     -6675892   nan  4c229aff
  0x00007ffb67f8f0c4       -26078   nan  229affff
  0x00007ffb67f8f0c5    100663194   2.4074e-35  9affff05
* 0x00007ffb67f8f140   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f141   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f142  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f143     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f144        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f145    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67f8f148   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f149   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f14a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f14b     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f14c        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f14d    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67f8f150   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f151   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f152  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f153     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f154        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f155    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67f8f158   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f159   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f15a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f15b     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f15c        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f15d    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67f8f160   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f161   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f162  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f163     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f164        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f165    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67f8f168   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67f8f169   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67f8f16a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67f8f16b     12699220   1.7795e-38  54c6c100
  0x00007ffb67f8f16c        49606   6.9513e-41  c6c10000
  0x00007ffb67f8f16d     16777409   2.3510e-38  c1000001
* 0x00007ffb67fc0048   1517572520   1.7192e+16  a851745a
  0x00007ffb67fc0049   -312839087  -4.2255e+27  51745aed
  0x00007ffb67fc004a     32332404   8.7190e-38  745aed01
  0x00007ffb67fc004b       126298   1.7698e-40  5aed0100
  0x00007ffb67fc004c          493   6.9084e-43  ed010000
  0x00007ffb67fc004d  -1476395007  -7.1054e-15  010000a8
* 0x00007ffb67fc0050   1517572520   1.7192e+16  a851745a
  0x00007ffb67fc0051   -312839087  -4.2255e+27  51745aed
  0x00007ffb67fc0052     32332404   8.7190e-38  745aed01
  0x00007ffb67fc0053       126298   1.7698e-40  5aed0100
  0x00007ffb67fc0054          493   6.9084e-43  ed010000
  0x00007ffb67fc0055            1   1.4013e-45  01000000
* 0x00007ffb67fc0140   1727006871   5.6676e+23  9708f066
  0x00007ffb67fc0141    -60362744  -4.7964e+36  08f066fc
  0x00007ffb67fc0142  -1963170064  -2.4305e-32  f066fc8a
  0x00007ffb67fc0143      9108582   1.2764e-38  66fc8a00
  0x00007ffb67fc0144        35580   4.9858e-41  fc8a0000
  0x00007ffb67fc0145          138   1.9338e-43  8a000000
* 0x00007ffb67fc0180  -1727006872  -7.4429e-24  68f70f99
  0x00007ffb67fc0181     60362743   8.9962e-37  f70f9903
  0x00007ffb67fc0182   1963170063   1.6682e+32  0f990375
  0x00007ffb67fc0183     -9108583  -3.2568e+38  990375ff
  0x00007ffb67fc0184       -35581   nan  0375ffff
  0x00007ffb67fc0185    100663157   2.4074e-35  75ffff05
* 0x00007ffb67fc09f0   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc09f1   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc09f2  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc09f3     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc09f4        49606   6.9513e-41  c6c10000
  0x00007ffb67fc09f5    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67fc09f8   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc09f9   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc09fa  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc09fb     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc09fc        49606   6.9513e-41  c6c10000
  0x00007ffb67fc09fd    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67fc0a00   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc0a01   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc0a02  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc0a03     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc0a04        49606   6.9513e-41  c6c10000
  0x00007ffb67fc0a05    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67fc0a08   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc0a09   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc0a0a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc0a0b     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc0a0c        49606   6.9513e-41  c6c10000
  0x00007ffb67fc0a0d    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67fc0a10   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc0a11   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc0a12  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc0a13     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc0a14        49606   6.9513e-41  c6c10000
  0x00007ffb67fc0a15    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb67fc0a18   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb67fc0a19   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb67fc0a1a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb67fc0a1b     12699220   1.7795e-38  54c6c100
  0x00007ffb67fc0a1c        49606   6.9513e-41  c6c10000
  0x00007ffb67fc0a1d     16777409   2.3510e-38  c1000001
* 0x00007ffb67fc0a50   -632949888  -1.3930e+16  80f345da
  0x00007ffb67fc0a51   -304462349  -8.4440e+27  f345daed
  0x00007ffb67fc0a52     32365125   8.7373e-38  45daed01
  0x00007ffb67fc0a53       126426   1.7716e-40  daed0100
  0x00007ffb67fc0a54          493   6.9084e-43  ed010000
  0x00007ffb67fc0a55            1   1.4013e-45  01000000
* 0x00007ffb681454e8    202669568   1.1439e-31  007e140c
  0x00007ffb681454e9   -317975426  -2.7095e+27  7e140ced
  0x00007ffb681454ea     32312340   8.7077e-38  140ced01
  0x00007ffb681454eb       126220   1.7687e-40  0ced0100
  0x00007ffb681454ec          493   6.9084e-43  ed010000
  0x00007ffb681454ed    -16777215  -1.7014e+38  010000ff
* 0x00007ffb6814598a     32330838   8.7181e-38  5654ed01
  0x00007ffb6814598b       126292   1.7697e-40  54ed0100
  0x00007ffb6814598c          493   6.9084e-43  ed010000
  0x00007ffb6814598d  -1879048191  -2.5244e-29  01000090
* 0x00007ffb68145992     32330838   8.7181e-38  5654ed01
  0x00007ffb68145993       126292   1.7697e-40  54ed0100
  0x00007ffb68145994          493   6.9084e-43  ed010000
  0x00007ffb68145995            1   1.4013e-45  01000000
* 0x00007ffb681459e9   -317937205  -2.7208e+27  cba90ced
  0x00007ffb681459ea     32312489   8.7078e-38  a90ced01
  0x00007ffb681459eb       126220   1.7687e-40  0ced0100
  0x00007ffb681459ec          493   6.9084e-43  ed010000
  0x00007ffb681459ed  -1342177279  -4.6566e-10  010000b0
* 0x00007ffb681459f1   -317937205  -2.7208e+27  cba90ced
  0x00007ffb681459f2     32312489   8.7078e-38  a90ced01
  0x00007ffb681459f3       126220   1.7687e-40  0ced0100
  0x00007ffb681459f4          493   6.9084e-43  ed010000
  0x00007ffb681459f5   -536870911  -3.6893e+19  010000e0
* 0x00007ffb681459f9   -317937205  -2.7208e+27  cba90ced
  0x00007ffb681459fa     32312489   8.7078e-38  a90ced01
  0x00007ffb681459fb       126220   1.7687e-40  0ced0100
  0x00007ffb681459fc          493   6.9084e-43  ed010000
  0x00007ffb681459fd  -1610612735  -1.0842e-19  010000a0
* 0x00007ffb68145a01   -317937205  -2.7208e+27  cba90ced
  0x00007ffb68145a02     32312489   8.7078e-38  a90ced01
  0x00007ffb68145a03       126220   1.7687e-40  0ced0100
  0x00007ffb68145a04          493   6.9084e-43  ed010000
  0x00007ffb68145a05  -2147483647  -1.4013e-45  01000080
* 0x00007ffb68145a08    211137920   2.3066e-31  80b5950c
  0x00007ffb68145a09   -317942347  -2.7193e+27  b5950ced
  0x00007ffb68145a0a     32312469   8.7078e-38  950ced01
* 0x00007ffb68145a0c          493   6.9084e-43  ed010000
  0x00007ffb68145a0d    -16777215  -1.7014e+38  010000ff
* 0x00007ffb68145a38    212453344   2.6159e-31  e0c7a90c
  0x00007ffb68145a39   -317937209  -2.7208e+27  c7a90ced
  0x00007ffb68145a3a     32312489   8.7078e-38  a90ced01
  0x00007ffb68145a3b       126220   1.7687e-40  0ced0100
  0x00007ffb68145a3c          493   6.9084e-43  ed010000
  0x00007ffb68145a3d   -268435455  -1.5846e+29  010000f0
* 0x00007ffb68145a40    212453360   2.6159e-31  f0c7a90c
  0x00007ffb68145a41   -317937209  -2.7208e+27  c7a90ced
  0x00007ffb68145a42     32312489   8.7078e-38  a90ced01
  0x00007ffb68145a43       126220   1.7687e-40  0ced0100
  0x00007ffb68145a44          493   6.9084e-43  ed010000
  0x00007ffb68145a45    536870913   1.0842e-19  01000020
* 0x00007ffb68145a48    212453408   2.6159e-31  20c8a90c
  0x00007ffb68145a49   -317937208  -2.7208e+27  c8a90ced
  0x00007ffb68145a4a     32312489   8.7078e-38  a90ced01
  0x00007ffb68145a4b       126220   1.7687e-40  0ced0100
  0x00007ffb68145a4c          493   6.9084e-43  ed010000
  0x00007ffb68145a4d   -536870911  -3.6893e+19  010000e0
* 0x00007ffb68145a50    212453344   2.6159e-31  e0c7a90c
  0x00007ffb68145a51   -317937209  -2.7208e+27  c7a90ced
  0x00007ffb68145a52     32312489   8.7078e-38  a90ced01
  0x00007ffb68145a53       126220   1.7687e-40  0ced0100
  0x00007ffb68145a54          493   6.9084e-43  ed010000
  0x00007ffb68145a55    285212673   1.0097e-28  01000011
* 0x00007ffb68145b00  -1953354499  -5.6305e-32  fd2c928b
  0x00007ffb68145b01   1116443180   6.9785e+01  2c928b42
  0x00007ffb68145b02   -347960430  -2.3519e+26  928b42eb
  0x00007ffb68145b03     15417995   2.1605e-38  8b42eb00
  0x00007ffb68145b04        60226   8.4395e-41  42eb0000
  0x00007ffb68145b05          235   3.2931e-43  eb000000
* 0x00007ffb68145b40   1953354498   7.5370e+31  02d36d74
  0x00007ffb68145b41  -1116443181  -5.9675e-02  d36d74bd
  0x00007ffb68145b42    347960429   1.9130e-26  6d74bd14
  0x00007ffb68145b43    -15417996  -1.9771e+38  74bd14ff
  0x00007ffb68145b44       -60227   nan  bd14ffff
  0x00007ffb68145b45    100663060   2.4074e-35  14ffff05
* 0x00007ffb68145c58    202671040   1.1441e-31  c083140c
  0x00007ffb68145c59   -317975421  -2.7095e+27  83140ced
  0x00007ffb68145c5a     32312340   8.7077e-38  140ced01
  0x00007ffb68145c5b       126220   1.7687e-40  0ced0100
  0x00007ffb68145c5c          493   6.9084e-43  ed010000
  0x00007ffb68145c5d     16777217   2.3510e-38  01000001
* 0x00007ffb68145c78    212454064   2.6161e-31  b0caa90c
  0x00007ffb68145c79   -317937206  -2.7208e+27  caa90ced
  0x00007ffb68145c7a     32312489   8.7078e-38  a90ced01
  0x00007ffb68145c7b       126220   1.7687e-40  0ced0100
  0x00007ffb68145c7c          493   6.9084e-43  ed010000
  0x00007ffb68145c7d  -1073741823  -2.0000e+00  010000c0
* 0x00007ffb68145c80    212454080   2.6161e-31  c0caa90c
  0x00007ffb68145c81   -317937206  -2.7208e+27  caa90ced
  0x00007ffb68145c82     32312489   8.7078e-38  a90ced01
  0x00007ffb68145c83       126220   1.7687e-40  0ced0100
  0x00007ffb68145c84          493   6.9084e-43  ed010000
  0x00007ffb68145c85   -268435455  -1.5846e+29  010000f0
* 0x00007ffb68145c88    212454128   2.6161e-31  f0caa90c
  0x00007ffb68145c89   -317937206  -2.7208e+27  caa90ced
  0x00007ffb68145c8a     32312489   8.7078e-38  a90ced01
  0x00007ffb68145c8b       126220   1.7687e-40  0ced0100
  0x00007ffb68145c8c          493   6.9084e-43  ed010000
  0x00007ffb68145c8d  -1342177279  -4.6566e-10  010000b0
* 0x00007ffb68145c90    212454064   2.6161e-31  b0caa90c
  0x00007ffb68145c91   -317937206  -2.7208e+27  caa90ced
  0x00007ffb68145c92     32312489   8.7078e-38  a90ced01
  0x00007ffb68145c93       126220   1.7687e-40  0ced0100
  0x00007ffb68145c94          493   6.9084e-43  ed010000
  0x00007ffb68145c95   1073741825   2.0000e+00  01000040
* 0x00007ffb68145c98    212454464   2.6162e-31  40cca90c
  0x00007ffb68145c99   -317937204  -2.7208e+27  cca90ced
  0x00007ffb68145c9a     32312489   8.7078e-38  a90ced01
  0x00007ffb68145c9b       126220   1.7687e-40  0ced0100
  0x00007ffb68145c9c          493   6.9084e-43  ed010000
  0x00007ffb68145c9d   1342177281   8.5899e+09  01000050
* 0x00007ffb68145ca0    212454480   2.6162e-31  50cca90c
  0x00007ffb68145ca1   -317937204  -2.7208e+27  cca90ced
  0x00007ffb68145ca2     32312489   8.7078e-38  a90ced01
  0x00007ffb68145ca3       126220   1.7687e-40  0ced0100
  0x00007ffb68145ca4          493   6.9084e-43  ed010000
  0x00007ffb68145ca5  -2147483647  -1.4013e-45  01000080
* 0x00007ffb68145ca8    212454528   2.6162e-31  80cca90c
  0x00007ffb68145ca9   -317937204  -2.7208e+27  cca90ced
  0x00007ffb68145caa     32312489   8.7078e-38  a90ced01
  0x00007ffb68145cab       126220   1.7687e-40  0ced0100
  0x00007ffb68145cac          493   6.9084e-43  ed010000
  0x00007ffb68145cad   1073741825   2.0000e+00  01000040
* 0x00007ffb68145cb0    212454464   2.6162e-31  40cca90c
  0x00007ffb68145cb1   -317937204  -2.7208e+27  cca90ced
  0x00007ffb68145cb2     32312489   8.7078e-38  a90ced01
  0x00007ffb68145cb3       126220   1.7687e-40  0ced0100
  0x00007ffb68145cb4          493   6.9084e-43  ed010000
  0x00007ffb68145cb5     16777217   2.3510e-38  01000001
* 0x00007ffb68145ce0    -86997129  -5.4137e+35  7787d0fa
  0x00007ffb68145ce1    821743751   1.8249e-09  87d0fa30
  0x00007ffb68145ce2  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb68145ce3     12660986   1.7742e-38  fa30c100
  0x00007ffb68145ce4        49456   6.9303e-41  30c10000
  0x00007ffb68145ce5   1526726849   3.6030e+16  c100005b
  0x00007ffb68145ce6  -2024079360  -1.6476e-34  00005b87
  0x00007ffb68145ce7   -796435712  -1.8167e+10  005b87d0
  0x00007ffb68145ce8    -86997157  -5.4137e+35  5b87d0fa
  0x00007ffb68145ce9    821743751   1.8249e-09  87d0fa30
  0x00007ffb68145cea  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb68145ceb     12660986   1.7742e-38  fa30c100
  0x00007ffb68145cec        49456   6.9303e-41  30c10000
  0x00007ffb68145ced   -150994751  -2.5962e+33  c10000f7
  0x00007ffb68145cee  -2030632960  -9.2911e-35  0000f786
  0x00007ffb68145cef   -796461312  -1.8115e+10  00f786d0
  0x00007ffb68145cf0    -86997257  -5.4137e+35  f786d0fa
  0x00007ffb68145cf1    821743750   1.8249e-09  86d0fa30
  0x00007ffb68145cf2  -1053754672  -1.1061e+01  d0fa30c1
  0x00007ffb68145cf3     12660986   1.7742e-38  fa30c100
  0x00007ffb68145cf4        49456   6.9303e-41  30c10000
  0x00007ffb68145cf5    -16777023  -1.7015e+38  c10000ff
  0x00007ffb68145cf6  -1610678272  -1.0800e-19  0000ff9f
  0x00007ffb68145cf7   -543162624  -2.3058e+19  00ff9fdf
  0x00007ffb68145cf8   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb68145cf9   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb68145cfa  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb68145cfb     12699220   1.7795e-38  54c6c100
  0x00007ffb68145cfc        49606   6.9513e-41  c6c10000
  0x00007ffb68145cfd    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb68145d00   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb68145d01   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb68145d02  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb68145d03     12699220   1.7795e-38  54c6c100
  0x00007ffb68145d04        49606   6.9513e-41  c6c10000
  0x00007ffb68145d05    -16777023  -1.7015e+38  c10000ff
* 0x00007ffb68145d08   1423941631   7.6837e+12  ff9fdf54
  0x00007ffb68145d09   -967516257  -1.3624e+04  9fdf54c6
  0x00007ffb68145d0a  -1043966753  -2.4791e+01  df54c6c1
  0x00007ffb68145d0b     12699220   1.7795e-38  54c6c100
  0x00007ffb68145d0c        49606   6.9513e-41  c6c10000
  0x00007ffb68145d0d     16777409   2.3510e-38  c1000001
* 0x00007ffb68146781   -317950056  -2.7170e+27  98770ced
  0x00007ffb68146782     32312439   8.7078e-38  770ced01
  0x00007ffb68146783       126220   1.7687e-40  0ced0100
  0x00007ffb68146784          493   6.9084e-43  ed010000
  0x00007ffb68146785            1   1.4013e-45  01000000
* 0x00007ffb68146790    199287248   8.6621e-32  d0e1e00b
  0x00007ffb68146791   -317988639  -2.7056e+27  e1e00bed
  0x00007ffb68146792     32312288   8.7077e-38  e00bed01
  0x00007ffb68146793       126219   1.7687e-40  0bed0100
  0x00007ffb68146794          493   6.9084e-43  ed010000
  0x00007ffb68146795    268435457   2.5244e-29  01000010
* 0x00007ffb68146798    212453904   2.6160e-31  10caa90c
  0x00007ffb68146799   -317937206  -2.7208e+27  caa90ced
  0x00007ffb6814679a     32312489   8.7078e-38  a90ced01
  0x00007ffb6814679b       126220   1.7687e-40  0ced0100
  0x00007ffb6814679c          493   6.9084e-43  ed010000
  0x00007ffb6814679d            1   1.4013e-45  01000000
* 0x00007ffb68146a88    211137344   2.3065e-31  40b3950c
  0x00007ffb68146a89   -317942349  -2.7193e+27  b3950ced
  0x00007ffb68146a8a     32312469   8.7078e-38  950ced01
* 0x00007ffb68146a8c          493   6.9084e-43  ed010000
  0x00007ffb68146a8d    -16777215  -1.7014e+38  010000ff
* 0x00007ffb68146ab0         3888   5.4482e-42  300f0000
* 0x00007ffb68146ac0         3892   5.4539e-42  340f0000
* 0x00007ffb68146ae0    211136960   2.3064e-31  c0b1950c
  0x00007ffb68146ae1   -317942351  -2.7193e+27  b1950ced
  0x00007ffb68146ae2     32312469   8.7078e-38  950ced01
* 0x00007ffb68146ae4          493   6.9084e-43  ed010000
  0x00007ffb68146ae5            1   1.4013e-45  01000000
* 0x00007ffb68146df0   1539887216   1.1305e+17  70d0c85b
  0x00007ffb68146df1   -312751920  -4.2512e+27  d0c85bed
  0x00007ffb68146df2     32332744   8.7192e-38  c85bed01
  0x00007ffb68146df3       126299   1.7698e-40  5bed0100
  0x00007ffb68146df4          493   6.9084e-43  ed010000
  0x00007ffb68146df5  -1342177279  -4.6566e-10  010000b0
* 0x00007ffb68146df8    202694320   1.1469e-31  b0de140c
  0x00007ffb68146df9   -317975330  -2.7096e+27  de140ced
  0x00007ffb68146dfa     32312340   8.7077e-38  140ced01
  0x00007ffb68146dfb       126220   1.7687e-40  0ced0100
  0x00007ffb68146dfc          493   6.9084e-43  ed010000
  0x00007ffb68146dfd     16777217   2.3510e-38  01000001
* 0x00007ffb68147108    202669568   1.1439e-31  007e140c
  0x00007ffb68147109   -317975426  -2.7095e+27  7e140ced
  0x00007ffb6814710a     32312340   8.7077e-38  140ced01
  0x00007ffb6814710b       126220   1.7687e-40  0ced0100
  0x00007ffb6814710c          493   6.9084e-43  ed010000
  0x00007ffb6814710d            1   1.4013e-45  01000000
* 0x00007ffb681e10c8   1533741568   6.6158e+16  000a6b5b
  0x00007ffb681e10c9   -312775926  -4.2442e+27  0a6b5bed
  0x00007ffb681e10ca     32332651   8.7191e-38  6b5bed01
  0x00007ffb681e10cb       126299   1.7698e-40  5bed0100
  0x00007ffb681e10cc          493   6.9084e-43  ed010000
  0x00007ffb681e10cd            1   1.4013e-45  01000000
* 0x00007ffb681e1110  -1362587230  -9.1208e-11  a291c8ae
  0x00007ffb681e1111  -1565603695  -4.7375e-18  91c8aea2
  0x00007ffb681e1112   -224219448  -6.4445e+30  c8aea2f2
  0x00007ffb681e1113     15901358   2.2283e-38  aea2f200
  0x00007ffb681e1114        62114   8.7040e-41  a2f20000
  0x00007ffb681e1115   1560281330   5.7648e+17  f200005d
* 0x00007ffb681e1118   1362587229   4.9239e+10  5d6e3751
  0x00007ffb681e1119   1565603694   9.4223e+17  6e37515d
  0x00007ffb681e111a    224219447   6.8199e-31  37515d0d
  0x00007ffb681e111b    -15901359  -1.8791e+38  515d0dff
  0x00007ffb681e111c       -62115   nan  5d0dffff
  0x00007ffb681e111d   1258290957   8.3885e+06  0dffff4a
* 0x00007ffb681e18d8   1533363568   6.4534e+16  7045655b
  0x00007ffb681e18d9   -312777403  -4.2437e+27  45655bed
  0x00007ffb681e18da     32332645   8.7191e-38  655bed01
  0x00007ffb681e18db       126299   1.7698e-40  5bed0100
  0x00007ffb681e18dc          493   6.9084e-43  ed010000
  0x00007ffb681e18dd            1   1.4013e-45  01000000
* 0x00007ffb681e1db1   -312775804  -4.2442e+27  846b5bed
  0x00007ffb681e1db2     32332651   8.7191e-38  6b5bed01
  0x00007ffb681e1db3       126299   1.7698e-40  5bed0100
  0x00007ffb681e1db4          493   6.9084e-43  ed010000
  0x00007ffb681e1db5            1   1.4013e-45  01000000
