# 35761 addresses changed in all 3 diffs
# values from level17.snap; addr  int32_le  float32  hex
* 0x00007ff60ccbe63b  -1267170856  -2.3144e-07  d88178b4
* 0x00007ff60ccbe654   -836844593  -6.6591e+08  cfc31ece
  0x00007ff60ccbe655   1993219779   2.0903e+33  c31ece76
  0x00007ff60ccbe656  -1351168482  -2.2447e-10  1ece76af
  0x00007ff60ccbe657   1840215758   6.7879e+27  ce76af6d
  0x00007ff60ccbe658   -462573706  -1.7538e+22  76af6de4
  0x00007ff60ccbe659   2145676719   nan  af6de47f
  0x00007ff60ccbe65a   -427826067  -3.0210e+23  6de47fe6
  0x00007ff60ccbe65b     98992100   2.1676e-35  e47fe605
  0x00007ff60ccbe65c    101049983   2.5184e-35  7fe60506
  0x00007ff60ccbe65d    285607398   1.0573e-28  e6050611
  0x00007ff60ccbe65e      1115653   1.5634e-39  05061100
* 0x00007ff60ccbe660           17   2.3822e-44  11000000
* 0x00007ff60ccbe735  -1916336798  -1.2266e-30  6205c78d
* 0x00007ff60ccbe73d    -79902264  -9.8024e+35  c8c93cfb
* 0x00007ff60ccbe764           64   8.9683e-44  40000000
  0x00007ff60ccbe765            0   0.0000e+00  00000000
  0x00007ff60ccbe766            0   0.0000e+00  00000000
  0x00007ff60ccbe767            0   0.0000e+00  00000000
* 0x00007ff60ccbe775   1940594417   2.7115e+31  f11eab73
* 0x00007ff60ccbe7f4            0   0.0000e+00  00000000
  0x00007ff60ccbe7f5            0   0.0000e+00  00000000
* 0x00007ff60ccbe894            0   0.0000e+00  00000000
  0x00007ff60ccbe895            0   0.0000e+00  00000000
* 0x00007ff60ccbe8a4  -1424036944  -5.6460e-13  b0eb1eab
  0x00007ff60ccbe8a5   1940594411   2.7115e+31  eb1eab73
* 0x00007ff60ccbe8d4            0   0.0000e+00  00000000
  0x00007ff60ccbe8d5            0   0.0000e+00  00000000
* 0x00007ff60ccbe8dc  -1424035536  -5.6468e-13  30f11eab
  0x00007ff60ccbe8dd   1940594417   2.7115e+31  f11eab73
* 0x00007ff60ccbe9dc   1025264394   3.8158e-02  0a4b1c3d
  0x00007ff60ccbe9dd    -79881141  -9.8192e+35  4b1c3dfb
  0x00007ff60ccbe9de   2147171612   nan  1c3dfb7f
* 0x00007ff60ccbe9e4  -1423968144  -5.6833e-13  70f81fab
  0x00007ff60ccbe9e5   1940594680   2.7116e+31  f81fab73
  0x00007ff60ccbe9e6      7580447   1.0622e-38  1fab7300
* 0x00007ff60ccbea0c   1025267993   3.8171e-02  19591c3d
  0x00007ff60ccbea0d    -79881127  -9.8192e+35  591c3dfb
* 0x00007ff60ccbea14   -949563552  -5.9087e+04  60cf66c7
  0x00007ff60ccbea15  -1916311857  -1.2289e-30  cf66c78d
  0x00007ff60ccbea16     26068838   5.2081e-38  66c78d01
* 0x00007ff60ccbea44   -963334272  -1.9032e+04  80af94c6
  0x00007ff60ccbea45  -1916365649  -1.2238e-30  af94c68d
  0x00007ff60ccbea46     26068628   5.2080e-38  94c68d01
* 0x00007ff60ccbea65  -1916332718  -1.2269e-30  5215c78d
* 0x00007ff60ccbea7d    825701170   2.6659e-09  32333731
* 0x00007ff60ccbeaa5  -1916353449  -1.2250e-30  57c4c68d
* 0x00007ff60ccbeab5  -1916364274  -1.2240e-30  0e9ac68d
* 0x00007ff60ccbeabe        38970   5.4609e-41  3a980000
  0x00007ff60ccbeabf          152   2.1300e-43  98000000
* 0x00007ff60ccbead5  -1916317931  -1.2283e-30  154fc78d
* 0x00007ff60ccbeae4   -960747424  -2.4084e+04  6028bcc6
  0x00007ff60ccbeae5  -1916355544  -1.2248e-30  28bcc68d
  0x00007ff60ccbeae6     26068668   5.2080e-38  bcc68d01
* 0x00007ff60ccbeaec  -1159786791  -1.7018e-03  d90edfba
* 0x00007ff60ccbeaee        47839   6.7037e-41  dfba0000
  0x00007ff60ccbeaef          186   2.6064e-43  ba000000
* 0x00007ff60ccbeb05    -79900869  -9.8035e+35  3bcf3cfb
* 0x00007ff60ccbeb15  -1916317931  -1.2283e-30  154fc78d
* 0x00007ff60ccbeb1e   2147171612   nan  1c3dfb7f
  0x00007ff60ccbeb1f      8387389   1.1753e-38  3dfb7f00
* 0x00007ff60ccbeb34   -954107568  -4.1337e+04  507921c7
  0x00007ff60ccbeb35  -1916329607  -1.2272e-30  7921c78d
  0x00007ff60ccbeb36     26068769   5.2081e-38  21c78d01
* 0x00007ff60ccbeb3c   1726301390   5.4135e+23  ce44e566
* 0x00007ff60ccbeb3e        26341   3.6912e-41  e5660000
  0x00007ff60ccbeb3f          102   1.4293e-43  66000000
* 0x00007ff60ccbebf4   -971924928  -9.3186e+03  409a11c6
  0x00007ff60ccbebf5  -1916399206  -1.2207e-30  9a11c68d
  0x00007ff60ccbebf6     26068497   5.2079e-38  11c68d01
* 0x00007ff60ccbebfc            1   1.4013e-45  01000000
  0x00007ff60ccbebfd            0   0.0000e+00  00000000
  0x00007ff60ccbebfe            0   0.0000e+00  00000000
  0x00007ff60ccbebff            0   0.0000e+00  00000000
* 0x00007ff60ccbec05   1940594421   2.7115e+31  f51eab73
  0x00007ff60ccbec06      7580446   1.0622e-38  1eab7300
  0x00007ff60ccbec07        29611   4.1494e-41  ab730000
  0x00007ff60ccbec08          115   1.6115e-43  73000000
  0x00007ff60ccbec09            0   0.0000e+00  00000000
* 0x00007ff60ccbec0c            0   0.0000e+00  00000000
  0x00007ff60ccbec0d            0   0.0000e+00  00000000
  0x00007ff60ccbec0e            0   0.0000e+00  00000000
  0x00007ff60ccbec0f            0   0.0000e+00  00000000
  0x00007ff60ccbec10            0   0.0000e+00  00000000
  0x00007ff60ccbec11    268435456   2.5244e-29  00000010
* 0x00007ff60ccbec14   -972013040  -9.2325e+03  104210c6
  0x00007ff60ccbec15  -1916399550  -1.2207e-30  4210c68d
  0x00007ff60ccbec16     26068496   5.2079e-38  10c68d01
* 0x00007ff60ccbec1c   -969520704  -1.1666e+04  c04936c6
  0x00007ff60ccbec1d  -1916389815  -1.2216e-30  4936c68d
  0x00007ff60ccbec1e     26068534   5.2080e-38  36c68d01
  0x00007ff60ccbec1f       101830   1.4269e-40  c68d0100
  0x00007ff60ccbec20          397   5.5632e-43  8d010000
  0x00007ff60ccbec21   -805306367  -8.5899e+09  010000d0
* 0x00007ff60ccbec24   -954881328  -3.8315e+04  d0aa15c7
  0x00007ff60ccbec25  -1916332630  -1.2270e-30  aa15c78d
* 0x00007ff60ccbec2c   1753892045   5.2236e+24  cd448a68
* 0x00007ff60ccbec2e        26762   3.7502e-41  8a680000
  0x00007ff60ccbec2f          104   1.4574e-43  68000000
* 0x00007ff60ccbec4d  -1916329607  -1.2272e-30  7921c78d
  0x00007ff60ccbec4e     26068769   5.2081e-38  21c78d01
* 0x00007ff60ccbec54            0   0.0000e+00  00000000
* 0x00007ff60ccbec5c   2096624767   1.0300e+37  7ff4f77c
  0x00007ff60ccbec5d    -92473356  -3.2837e+35  f4f77cfa
  0x00007ff60ccbec5e   2147122423   nan  f77cfa7f
  0x00007ff60ccbec5f      8387196   1.1753e-38  7cfa7f00
  0x00007ff60ccbec60        32762   4.5909e-41  fa7f0000
  0x00007ff60ccbec61  -1879048065  -2.5244e-29  7f000090
* 0x00007ff60ccbec64  -1424034416  -5.6474e-13  90f51eab
  0x00007ff60ccbec65   1940594421   2.7115e+31  f51eab73
  0x00007ff60ccbec66      7580446   1.0622e-38  1eab7300
  0x00007ff60ccbec67        29611   4.1494e-41  ab730000
  0x00007ff60ccbec68          115   1.6115e-43  73000000
* 0x00007ff60ccbec6c   2092373279   7.6049e+36  1f15b77c
  0x00007ff60ccbec6d    -92489963  -3.2804e+35  15b77cfa
  0x00007ff60ccbec6e   2147122359   nan  b77cfa7f
  0x00007ff60ccbec6f      8387196   1.1753e-38  7cfa7f00
  0x00007ff60ccbec70        32762   4.5909e-41  fa7f0000
* 0x00007ff60ccbec74           24   3.3631e-44  18000000
* 0x00007ff60ccbec7c         1101   1.5428e-42  4d040000
  0x00007ff60ccbec7d            4   5.6052e-45  04000000
  0x00007ff60ccbec7e            0   0.0000e+00  00000000
  0x00007ff60ccbec7f            0   0.0000e+00  00000000
* 0x00007ff60ccbec84           40   5.6052e-44  28000000
* 0x00007ff60ccbecb4   -958590488  -2.8297e+04  e811ddc6
  0x00007ff60ccbecb5  -1916347119  -1.2256e-30  11ddc68d
  0x00007ff60ccbecb6     26068701   5.2081e-38  ddc68d01
* 0x00007ff60ccbece4   -961233248  -2.3135e+04  a0beb4c6
  0x00007ff60ccbece5  -1916357442  -1.2246e-30  beb4c68d
  0x00007ff60ccbece6     26068660   5.2080e-38  b4c68d01
  0x00007ff60ccbece7       101830   1.4269e-40  c68d0100
  0x00007ff60ccbece8          397   5.5632e-43  8d010000
* 0x00007ff60ccbecec   1019857102   2.4632e-02  cec8c93c
  0x00007ff60ccbeced    -79902264  -9.8024e+35  c8c93cfb
  0x00007ff60ccbecee   2147171529   nan  c93cfb7f
  0x00007ff60ccbecef      8387388   1.1753e-38  3cfb7f00
  0x00007ff60ccbecf0        32763   4.5911e-41  fb7f0000
* 0x00007ff60ccbecf4       131073   1.8367e-40  01000200
  0x00007ff60ccbecf5          512   7.1746e-43  00020000
  0x00007ff60ccbecf6            2   2.8026e-45  02000000
  0x00007ff60ccbecf7            0   0.0000e+00  00000000
  0x00007ff60ccbecf8            0   0.0000e+00  00000000
  0x00007ff60ccbecf9  -1610612736  -1.0842e-19  000000a0
* 0x00007ff60ccbecfc   -961233248  -2.3135e+04  a0beb4c6
  0x00007ff60ccbecfd  -1916357442  -1.2246e-30  beb4c68d
  0x00007ff60ccbecfe     26068660   5.2080e-38  b4c68d01
  0x00007ff60ccbecff       101830   1.4269e-40  c68d0100
  0x00007ff60ccbed00          397   5.5632e-43  8d010000
  0x00007ff60ccbed01   -385875967  -9.6714e+24  010000e9
* 0x00007ff60ccbed04    853646057   2.6264e-08  e99ae132
  0x00007ff60ccbed05      3334554   4.6727e-39  9ae13200
  0x00007ff60ccbed06        13025   1.8252e-41  e1320000
  0x00007ff60ccbed07           50   7.0065e-44  32000000
* 0x00007ff60ccbed0c   2095556774   9.6227e+36  a6a8e77c
  0x00007ff60ccbed0d    -92477528  -3.2829e+35  a8e77cfa
  0x00007ff60ccbed0e   2147122407   nan  e77cfa7f
  0x00007ff60ccbed0f      8387196   1.1753e-38  7cfa7f00
* 0x00007ff60ccbed2c   -958590488  -2.8297e+04  e811ddc6
  0x00007ff60ccbed2d  -1916347119  -1.2256e-30  11ddc68d
  0x00007ff60ccbed2e     26068701   5.2081e-38  ddc68d01
* 0x00007ff60ccbed34   -961224352  -2.3153e+04  60e1b4c6
  0x00007ff60ccbed35  -1916357407  -1.2246e-30  e1b4c68d
* 0x00007ff60ccbed3c  -1159786792  -1.7018e-03  d80edfba
  0x00007ff60ccbed3d     12246798   1.7161e-38  0edfba00
  0x00007ff60ccbed3e        47839   6.7037e-41  dfba0000
  0x00007ff60ccbed3f          186   2.6064e-43  ba000000
  0x00007ff60ccbed40            0   0.0000e+00  00000000
  0x00007ff60ccbed41  -1073741824  -2.0000e+00  000000c0
* 0x00007ff60ccbed44   -958590528  -2.8297e+04  c011ddc6
  0x00007ff60ccbed45  -1916347119  -1.2256e-30  11ddc68d
  0x00007ff60ccbed46     26068701   5.2081e-38  ddc68d01
* 0x00007ff60ccbed4c           16   2.2421e-44  10000000
  0x00007ff60ccbed4d            0   0.0000e+00  00000000
  0x00007ff60ccbed4e            0   0.0000e+00  00000000
* 0x00007ff60ccbed64           40   5.6052e-44  28000000
  0x00007ff60ccbed65            0   0.0000e+00  00000000
  0x00007ff60ccbed66            0   0.0000e+00  00000000
  0x00007ff60ccbed67            0   0.0000e+00  00000000
  0x00007ff60ccbed68            0   0.0000e+00  00000000
  0x00007ff60ccbed69            0   0.0000e+00  00000000
* 0x00007ff60ccbed6c            0   0.0000e+00  00000000
  0x00007ff60ccbed6d            0   0.0000e+00  00000000
  0x00007ff60ccbed6e            0   0.0000e+00  00000000
  0x00007ff60ccbed6f            0   0.0000e+00  00000000
  0x00007ff60ccbed70            0   0.0000e+00  00000000
  0x00007ff60ccbed71   1610612736   3.6893e+19  00000060
* 0x00007ff60ccbed74   -949563552  -5.9087e+04  60cf66c7
  0x00007ff60ccbed75  -1916311857  -1.2289e-30  cf66c78d
  0x00007ff60ccbed76     26068838   5.2081e-38  66c78d01
  0x00007ff60ccbed77       101831   1.4270e-40  c78d0100
* 0x00007ff60ccbed8c   2097611592   1.1216e+37  4803077d
* 0x00007ff60ccbed94  -1424034236  -5.6475e-13  44f61eab
* 0x00007ff60ccbeda4           16   2.2421e-44  10000000
* 0x00007ff60ccbedad  -1916398900  -1.2207e-30  cc12c68d
  0x00007ff60ccbedae     26068498   5.2079e-38  12c68d01
  0x00007ff60ccbedaf       101830   1.4269e-40  c68d0100
  0x00007ff60ccbedb0          397   5.5632e-43  8d010000
  0x00007ff60ccbedb1    973078529   4.8828e-04  0100003a
* 0x00007ff60ccbedb4  -1424034246  -5.6475e-13  3af61eab
  0x00007ff60ccbedb5   1940594422   2.7115e+31  f61eab73
  0x00007ff60ccbedb6      7580446   1.0622e-38  1eab7300
  0x00007ff60ccbedb7        29611   4.1494e-41  ab730000
  0x00007ff60ccbedb8          115   1.6115e-43  73000000
  0x00007ff60ccbedb9            0   0.0000e+00  00000000
* 0x00007ff60ccbedbd    -92473055  -3.2838e+35  21f97cfa
  0x00007ff60ccbedbe   2147122425   nan  f97cfa7f
  0x00007ff60ccbedbf      8387196   1.1753e-38  7cfa7f00
  0x00007ff60ccbedc0        32762   4.5909e-41  fa7f0000
  0x00007ff60ccbedc1          127   1.7796e-43  7f000000
* 0x00007ff60ccbedc4   -971846656  -9.3950e+03  00cc12c6
  0x00007ff60ccbedc5  -1916398900  -1.2207e-30  cc12c68d
  0x00007ff60ccbedc6     26068498   5.2079e-38  12c68d01
  0x00007ff60ccbedc7       101830   1.4269e-40  c68d0100
* 0x00007ff60ccbedcc   -971924928  -9.3186e+03  409a11c6
  0x00007ff60ccbedcd  -1916399206  -1.2207e-30  9a11c68d
  0x00007ff60ccbedce     26068497   5.2079e-38  11c68d01
  0x00007ff60ccbedcf       101830   1.4269e-40  c68d0100
  0x00007ff60ccbedd0          397   5.5632e-43  8d010000
  0x00007ff60ccbedd1     33554433   9.4040e-38  01000002
* 0x00007ff60ccbeddc   1025264294   3.8157e-02  a64a1c3d
  0x00007ff60ccbeddd    -79881142  -9.8192e+35  4a1c3dfb
  0x00007ff60ccbedde   2147171612   nan  1c3dfb7f
  0x00007ff60ccbeddf      8387389   1.1753e-38  3dfb7f00
  0x00007ff60ccbede0        32763   4.5911e-41  fb7f0000
  0x00007ff60ccbede1   1174405247   8.1921e+03  7f000046
* 0x00007ff60ccbede4  -1424034234  -5.6475e-13  46f61eab
  0x00007ff60ccbede5   1940594422   2.7115e+31  f61eab73
* 0x00007ff60ccbedec      2071280   2.9025e-39  f09a1f00
  0x00007ff60ccbeded   -100655206  -1.6631e+35  9a1f00fa
  0x00007ff60ccbedee   2147090463   nan  1f00fa7f
  0x00007ff60ccbedef      8387072   1.1753e-38  00fa7f00
* 0x00007ff60ccbedf4   -955895333  -3.4354e+04  db3106c7
  0x00007ff60ccbedf5  -1916336591  -1.2266e-30  3106c78d
  0x00007ff60ccbedf6     26068742   5.2081e-38  06c78d01
  0x00007ff60ccbedf7       101831   1.4270e-40  c78d0100
  0x00007ff60ccbedf8          397   5.5632e-43  8d010000
  0x00007ff60ccbedf9   -872415231  -3.3554e+07  010000cc
* 0x00007ff60ccbedfc   1396091084   7.8452e+11  cca83653
  0x00007ff60ccbedfd      5453480   7.6420e-39  a8365300
  0x00007ff60ccbedfe        21302   2.9850e-41  36530000
  0x00007ff60ccbedff           83   1.1631e-43  53000000
  0x00007ff60ccbee00            0   0.0000e+00  00000000
* 0x00007ff60ccbee0c   -958590528  -2.8297e+04  c011ddc6
  0x00007ff60ccbee0d  -1916347119  -1.2256e-30  11ddc68d
  0x00007ff60ccbee0e     26068701   5.2081e-38  ddc68d01
* 0x00007ff60ccbee14   -955895339  -3.4354e+04  d53106c7
  0x00007ff60ccbee15  -1916336591  -1.2266e-30  3106c78d
  0x00007ff60ccbee16     26068742   5.2081e-38  06c78d01
  0x00007ff60ccbee17       101831   1.4270e-40  c78d0100
  0x00007ff60ccbee18          397   5.5632e-43  8d010000
  0x00007ff60ccbee19    452984833   1.0588e-22  0100001b
* 0x00007ff60ccbee24      2071280   2.9025e-39  f09a1f00
  0x00007ff60ccbee25  -1929371750  -3.9481e-31  9a1f008d
  0x00007ff60ccbee26     26017823   5.1795e-38  1f008d01
  0x00007ff60ccbee27       101632   1.4242e-40  008d0100
  0x00007ff60ccbee28          397   5.5632e-43  8d010000
  0x00007ff60ccbee29   -721420287  -8.7961e+12  010000d5
  0x00007ff60ccbee2a    836042752   6.1991e-09  0000d531
  0x00007ff60ccbee2b    103929088   3.3446e-35  00d53106
  0x00007ff60ccbee2c   -955895339  -3.4354e+04  d53106c7
  0x00007ff60ccbee2d  -1916336591  -1.2266e-30  3106c78d
  0x00007ff60ccbee2e     26068742   5.2081e-38  06c78d01
  0x00007ff60ccbee2f       101831   1.4270e-40  c78d0100
  0x00007ff60ccbee30          397   5.5632e-43  8d010000
  0x00007ff60ccbee31   1224736769   5.2429e+05  01000049
* 0x00007ff60ccbee3c            1   1.4013e-45  01000000
* 0x00007ff60ccbee44  -1424034232  -5.6475e-13  48f61eab
* 0x00007ff60ccbee4c  -1424034232  -5.6475e-13  48f61eab
* 0x00007ff60ccbee5c            0   0.0000e+00  00000000
  0x00007ff60ccbee5d            0   0.0000e+00  00000000
  0x00007ff60ccbee5e            0   0.0000e+00  00000000
  0x00007ff60ccbee5f            0   0.0000e+00  00000000
* 0x00007ff60ccbee6c   -267354443  -1.7888e+29  b57e10f0
  0x00007ff60ccbee6d  -1242558338  -1.7886e-06  7e10f0b5
  0x00007ff60ccbee6e   2125852688   1.2092e+38  10f0b57e
  0x00007ff60ccbee6f    276739568   5.0233e-29  f0b57e10
  0x00007ff60ccbee70   -267354443  -1.7888e+29  b57e10f0
  0x00007ff60ccbee71  -1242558338  -1.7886e-06  7e10f0b5
  0x00007ff60ccbee72   2125852688   1.2092e+38  10f0b57e
  0x00007ff60ccbee73    276739568   5.0233e-29  f0b57e10
  0x00007ff60ccbee74   -267354443  -1.7888e+29  b57e10f0
  0x00007ff60ccbee75  -1242558338  -1.7886e-06  7e10f0b5
  0x00007ff60ccbee76   2125852688   1.2092e+38  10f0b57e
  0x00007ff60ccbee77    410957296   3.2921e-24  f0b57e18
  0x00007ff60ccbee78    404258485   1.9710e-24  b57e1818
  0x00007ff60ccbee79      1579134   2.2128e-39  7e181800
  0x00007ff60ccbee7a         6168   8.6432e-42  18180000
  0x00007ff60ccbee7b           24   3.3631e-44  18000000
* 0x00007ff60ccbeebc            0   0.0000e+00  00000000
  0x00007ff60ccbeebd            0   0.0000e+00  00000000
  0x00007ff60ccbeebe            0   0.0000e+00  00000000
  0x00007ff60ccbeebf            0   0.0000e+00  00000000
  0x00007ff60ccbeec0            0   0.0000e+00  00000000
  0x00007ff60ccbeec1  -2147483648  -0.0000e+00  00000080
* 0x00007ff60ccbeec4   -961035904  -2.3521e+04  80c1b7c6
  0x00007ff60ccbeec5  -1916356671  -1.2247e-30  c1b7c68d
* 0x00007ff60ccbeee4            0   0.0000e+00  00000000
  0x00007ff60ccbeee5            0   0.0000e+00  00000000
  0x00007ff60ccbeee6            0   0.0000e+00  00000000
* 0x00007ff60ccbeeec   -958590528  -2.8297e+04  c011ddc6
  0x00007ff60ccbeeed  -1916347119  -1.2256e-30  11ddc68d
  0x00007ff60ccbeeee     26068701   5.2081e-38  ddc68d01
* 0x00007ff60ccbeef4   -961035904  -2.3521e+04  80c1b7c6
  0x00007ff60ccbeef5  -1916356671  -1.2247e-30  c1b7c68d
* 0x00007ff60ccbeefc   -170357958  -5.4900e+32  3a8bd8f5
* 0x00007ff60ccbeefe        62936   8.8192e-41  d8f50000
  0x00007ff60ccbeeff          245   3.4332e-43  f5000000
* 0x00007ff60ccbef14   1969614882   2.9148e+32  22f06575
  0x00007ff60ccbef15  -1401592336  -3.4873e-12  f06575ac
  0x00007ff60ccbef16  -1582533275  -1.1686e-18  6575aca1
  0x00007ff60ccbef17   -190731147  -1.0247e+32  75aca1f4
  0x00007ff60ccbef18   -906714708  -2.0040e+06  aca1f4c9
  0x00007ff60ccbef19     13235361   1.8547e-38  a1f4c900
  0x00007ff60ccbef1a        51700   7.2447e-41  f4c90000
  0x00007ff60ccbef1b          201   2.8166e-43  c9000000
  0x00007ff60ccbef1c            0   0.0000e+00  00000000
  0x00007ff60ccbef1d            0   0.0000e+00  00000000
  0x00007ff60ccbef1e            0   0.0000e+00  00000000
  0x00007ff60ccbef1f            0   0.0000e+00  00000000
  0x00007ff60ccbef20            0   0.0000e+00  00000000
* 0x00007ff60ccbef24  -1497362944  -1.3326e-15  000ec0a6
  0x00007ff60ccbef25   -106512370  -1.0823e+35  0ec0a6f9
  0x00007ff60ccbef26     16361152   2.2927e-38  c0a6f900
  0x00007ff60ccbef27        63910   8.9557e-41  a6f90000
  0x00007ff60ccbef28          249   3.4892e-43  f9000000
  0x00007ff60ccbef29            0   0.0000e+00  00000000
* 0x00007ff60ccbef2c   1019848192   2.4615e-02  00a6c93c
  0x00007ff60ccbef2d    -79902298  -9.8024e+35  a6c93cfb
  0x00007ff60ccbef2e   2147171529   nan  c93cfb7f
  0x00007ff60ccbef2f      8387388   1.1753e-38  3cfb7f00
  0x00007ff60ccbef30        32763   4.5911e-41  fb7f0000
  0x00007ff60ccbef31   1073741951   2.0000e+00  7f000040
* 0x00007ff60ccbef34   -960458688  -2.4648e+04  4090c0c6
  0x00007ff60ccbef35  -1916354416  -1.2249e-30  90c0c68d
  0x00007ff60ccbef36     26068672   5.2080e-38  c0c68d01
  0x00007ff60ccbef37       101830   1.4269e-40  c68d0100
* 0x00007ff60ccbef3c  -1242165528  -1.8333e-06  e80ef6b5
  0x00007ff60ccbef3d     11925006   1.6710e-38  0ef6b500
  0x00007ff60ccbef3e        46582   6.5275e-41  f6b50000
  0x00007ff60ccbef3f          181   2.5364e-43  b5000000
  0x00007ff60ccbef40            0   0.0000e+00  00000000
* 0x00007ff60ccbef44   1020211440   2.5292e-02  f030cf3c
  0x00007ff60ccbef45    -79900880  -9.8035e+35  30cf3cfb
  0x00007ff60ccbef46   2147171535   nan  cf3cfb7f
  0x00007ff60ccbef47      8387388   1.1753e-38  3cfb7f00
  0x00007ff60ccbef48        32763   4.5911e-41  fb7f0000
  0x00007ff60ccbef49   2013266047   1.0385e+34  7f000078
* 0x00007ff60ccbef4c   1019856760   2.4631e-02  78c7c93c
  0x00007ff60ccbef4d    -79902265  -9.8024e+35  c7c93cfb
  0x00007ff60ccbef4e   2147171529   nan  c93cfb7f
  0x00007ff60ccbef4f      8387388   1.1753e-38  3cfb7f00
* 0x00007ff60ccbef64     20154783   3.2976e-38  9f893301
  0x00007ff60ccbef65        78729   1.1032e-40  89330100
  0x00007ff60ccbef66          307   4.3020e-43  33010000
  0x00007ff60ccbef67            1   1.4013e-45  01000000
* 0x00007ff60ccbefb4   -959947488  -2.5647e+04  205dc8c6
